
> financial-wallet-frontend@0.1.0 dev
> next dev

▲ Next.js 16.1.6 (Turbopack)
- Local:         http://localhost:3000
- Network:       http://192.168.56.1:3000
- Environments: .env.local

✓ Starting...
Creating turbopack project { dir: 'D:\\HK6 UIT\\DA1\\financial-wallet-frontend', testMode: true }
✓ Ready in 1191ms
 GET /notifications 200 in 30ms (compile: 7ms, proxy.ts: 3ms, render: 20ms)
 GET /profile 200 in 100ms (compile: 72ms, proxy.ts: 5ms, render: 23ms)
 GET /dashboard 200 in 39ms (compile: 11ms, proxy.ts: 4ms, render: 23ms)
 GET /admin/users 200 in 51ms (compile: 7ms, proxy.ts: 4ms, render: 39ms)
 GET /admin/departments 200 in 180ms (compile: 145ms, proxy.ts: 2ms, render: 32ms)
 GET /admin/departments?page=2 200 in 29ms (compile: 4ms, proxy.ts: 4ms, render: 21ms)
 GET /admin/departments 200 in 22ms (compile: 3ms, proxy.ts: 2ms, render: 17ms)
 GET /wallet 200 in 97ms (compile: 42ms, proxy.ts: 11ms, render: 44ms)
 GET /admin/departments 200 in 41ms (compile: 6ms, proxy.ts: 6ms, render: 29ms)
 GET /admin/departments/7 200 in 165ms (compile: 118ms, proxy.ts: 5ms, render: 42ms)
 GET /admin/departments 200 in 28ms (compile: 4ms, proxy.ts: 5ms, render: 20ms)
✓ Compiled in 197ms
 GET /admin/departments/7 200 in 40ms (compile: 15ms, proxy.ts: 4ms, render: 21ms)
✓ Compiled in 211ms
 GET /admin/departments 200 in 235ms (compile: 141ms, proxy.ts: 17ms, render: 77ms)
 GET /admin/roles 200 in 160ms (compile: 128ms, proxy.ts: 9ms, render: 24ms)
 GET /admin/settings 200 in 133ms (compile: 102ms, proxy.ts: 9ms, render: 21ms)
 GET /admin/roles 200 in 40ms (compile: 6ms, proxy.ts: 8ms, render: 26ms)
 GET /admin/departments 200 in 33ms (compile: 5ms, proxy.ts: 4ms, render: 24ms)
 GET /admin/users 200 in 43ms (compile: 6ms, proxy.ts: 5ms, render: 32ms)
 GET /notifications 200 in 59ms (compile: 15ms, proxy.ts: 7ms, render: 37ms)
 GET /profile 200 in 39ms (compile: 8ms, proxy.ts: 3ms, render: 29ms)
 GET /dashboard 200 in 51ms (compile: 10ms, proxy.ts: 4ms, render: 37ms)
 GET /wallet 200 in 35ms (compile: 4ms, proxy.ts: 3ms, render: 27ms)
 GET /admin/users 200 in 28ms (compile: 4ms, proxy.ts: 2ms, render: 22ms)
 GET /admin/users/18 200 in 226ms (compile: 118ms, proxy.ts: 6ms, render: 103ms)
 GET /admin/users 200 in 31ms (compile: 5ms, proxy.ts: 4ms, render: 22ms)
 GET /admin/departments 200 in 44ms (compile: 6ms, proxy.ts: 5ms, render: 33ms)
 GET /admin/roles 200 in 43ms (compile: 7ms, proxy.ts: 9ms, render: 26ms)
 GET /admin/settings 200 in 41ms (compile: 6ms, proxy.ts: 3ms, render: 31ms)
 GET /admin/audit-logs 200 in 147ms (compile: 99ms, proxy.ts: 6ms, render: 42ms)
✓ Compiled in 173ms
 GET /admin/users 200 in 166ms (compile: 114ms, proxy.ts: 15ms, render: 36ms)
 GET /admin/users?search=hkhkj 200 in 26ms (compile: 3ms, proxy.ts: 3ms, render: 20ms)
 GET /admin/users 200 in 41ms (compile: 8ms, proxy.ts: 5ms, render: 28ms)
✓ Compiled in 173ms
✓ Compiled in 158ms
✓ Compiled in 67ms
✓ Compiled in 63ms
✓ Compiled in 81ms
✓ Compiled in 73ms
✓ Compiled in 71ms
✓ Compiled in 60ms
✓ Compiled in 88ms
✓ Compiled in 76ms
✓ Compiled in 476ms
✓ Compiled in 557ms
✓ Compiled in 72ms
✓ Compiled in 69ms
✓ Compiled in 62ms
✓ Compiled in 51ms
✓ Compiled in 43ms
✓ Compiled in 45ms
✓ Compiled in 66ms
✓ Compiled in 57ms
✓ Compiled in 56ms
✓ Compiled in 62ms
✓ Compiled in 83ms
✓ Compiled in 46ms
✓ Compiled in 56ms
✓ Compiled in 55ms
 GET /admin/users 200 in 286ms (compile: 18ms, proxy.ts: 17ms, render: 250ms)
 GET /dashboard 200 in 192ms (compile: 150ms, proxy.ts: 6ms, render: 36ms)
 GET /wallet 200 in 38ms (compile: 12ms, proxy.ts: 5ms, render: 21ms)
 GET /profile 200 in 39ms (compile: 15ms, proxy.ts: 4ms, render: 21ms)
 GET /notifications 200 in 46ms (compile: 15ms, proxy.ts: 5ms, render: 27ms)
 GET /profile 200 in 27ms (compile: 6ms, proxy.ts: 4ms, render: 17ms)
 GET /notifications 200 in 28ms (compile: 5ms, proxy.ts: 4ms, render: 18ms)
 GET /admin/users 200 in 40ms (compile: 12ms, proxy.ts: 4ms, render: 25ms)
 GET /admin/users 200 in 43ms (compile: 8ms, proxy.ts: 6ms, render: 29ms)
 GET /admin/departments 200 in 32ms (compile: 7ms, proxy.ts: 2ms, render: 23ms)
 GET /admin/roles 200 in 126ms (compile: 68ms, proxy.ts: 5ms, render: 52ms)
 GET /admin/settings 200 in 131ms (compile: 101ms, proxy.ts: 8ms, render: 22ms)
 GET /admin/audit-logs 200 in 93ms (compile: 65ms, proxy.ts: 4ms, render: 24ms)
 GET /admin/settings 200 in 44ms (compile: 7ms, proxy.ts: 7ms, render: 30ms)
 GET /admin/audit-logs 200 in 41ms (compile: 9ms, proxy.ts: 8ms, render: 24ms)
 GET /wallet 200 in 51ms (compile: 8ms, proxy.ts: 8ms, render: 34ms)
 GET /login 200 in 99ms (compile: 31ms, proxy.ts: 3ms, render: 65ms)
 GET /dashboard 200 in 44ms (compile: 5ms, proxy.ts: 6ms, render: 33ms)
 GET /wallet 200 in 22ms (compile: 3ms, proxy.ts: 1979µs, render: 18ms)
 GET /profile 200 in 23ms (compile: 6ms, proxy.ts: 2ms, render: 15ms)
 GET /notifications 200 in 25ms (compile: 3ms, proxy.ts: 3ms, render: 18ms)
 GET /cfo/approvals 200 in 190ms (compile: 149ms, proxy.ts: 3ms, render: 39ms)
 GET /cfo/system-fund 200 in 99ms (compile: 71ms, proxy.ts: 3ms, render: 25ms)
 GET /cfo/settings 200 in 128ms (compile: 91ms, proxy.ts: 4ms, render: 33ms)
 GET /cfo/audit-logs 200 in 127ms (compile: 91ms, proxy.ts: 6ms, render: 30ms)
✓ Compiled in 141ms
✓ Compiled in 96ms
 GET /cfo/approvals 200 in 67ms (compile: 13ms, proxy.ts: 7ms, render: 47ms)
 GET /cfo/system-fund 200 in 40ms (compile: 7ms, proxy.ts: 6ms, render: 28ms)
 GET /cfo/settings 200 in 163ms (compile: 100ms, proxy.ts: 8ms, render: 56ms)
 GET /cfo/audit-logs 200 in 36ms (compile: 5ms, proxy.ts: 4ms, render: 27ms)
 GET /cfo/settings 200 in 34ms (compile: 6ms, proxy.ts: 3ms, render: 25ms)
 GET /cfo/system-fund 200 in 27ms (compile: 3ms, proxy.ts: 3ms, render: 21ms)
 GET /cfo/settings 200 in 31ms (compile: 4ms, proxy.ts: 5ms, render: 22ms)
 GET /cfo/audit-logs 200 in 28ms (compile: 4ms, proxy.ts: 3ms, render: 21ms)
 GET /cfo/approvals 200 in 36ms (compile: 8ms, proxy.ts: 4ms, render: 25ms)
 GET /profile 200 in 33ms (compile: 4ms, proxy.ts: 4ms, render: 25ms)
 GET /wallet 200 in 49ms (compile: 9ms, proxy.ts: 5ms, render: 35ms)
 GET /dashboard 200 in 36ms (compile: 6ms, proxy.ts: 3ms, render: 26ms)
 GET /cfo/audit-logs 200 in 38ms (compile: 5ms, proxy.ts: 4ms, render: 29ms)
 GET /cfo/settings 200 in 42ms (compile: 5ms, proxy.ts: 7ms, render: 30ms)
 GET /cfo/system-fund 200 in 517ms (compile: 51ms, proxy.ts: 30ms, render: 435ms)
 GET /cfo/settings 200 in 58ms (compile: 5ms, proxy.ts: 5ms, render: 48ms)
 GET /cfo/audit-logs 200 in 46ms (compile: 5ms, proxy.ts: 8ms, render: 33ms)
 GET /login 200 in 81ms (compile: 10ms, proxy.ts: 3ms, render: 68ms)
 GET /dashboard 200 in 51ms (compile: 7ms, proxy.ts: 8ms, render: 35ms)
 GET /admin/audit-logs 200 in 53ms (compile: 7ms, proxy.ts: 4ms, render: 42ms)
 GET /admin/settings 200 in 122ms (compile: 85ms, proxy.ts: 2ms, render: 35ms)
 GET /admin/audit-logs 200 in 32ms (compile: 5ms, proxy.ts: 3ms, render: 24ms)
 GET /login 200 in 81ms (compile: 8ms, proxy.ts: 7ms, render: 66ms)
 GET /dashboard 200 in 50ms (compile: 11ms, proxy.ts: 9ms, render: 30ms)
 GET /notifications 200 in 39ms (compile: 7ms, proxy.ts: 5ms, render: 27ms)
 GET /profile 200 in 38ms (compile: 7ms, proxy.ts: 5ms, render: 26ms)
 GET /cfo/approvals 200 in 29ms (compile: 8ms, proxy.ts: 2ms, render: 19ms)
 GET /cfo/system-fund 200 in 55ms (compile: 9ms, proxy.ts: 7ms, render: 39ms)
 GET /cfo/settings 200 in 30ms (compile: 4ms, proxy.ts: 5ms, render: 21ms)
 GET /cfo/audit-logs 200 in 33ms (compile: 4ms, proxy.ts: 4ms, render: 24ms)
 GET /cfo/settings 200 in 21ms (compile: 3ms, proxy.ts: 2ms, render: 16ms)
 GET /cfo/audit-logs 200 in 25ms (compile: 3ms, proxy.ts: 3ms, render: 19ms)
 GET /cfo/settings 200 in 21ms (compile: 4ms, proxy.ts: 2ms, render: 15ms)
 GET /cfo/system-fund 200 in 22ms (compile: 2ms, proxy.ts: 2ms, render: 17ms)
 GET /cfo/approvals 200 in 40ms (compile: 8ms, proxy.ts: 5ms, render: 26ms)
 GET /profile 200 in 39ms (compile: 6ms, proxy.ts: 4ms, render: 29ms)
 GET /wallet 200 in 28ms (compile: 3ms, proxy.ts: 3ms, render: 22ms)
 GET /profile 200 in 37ms (compile: 8ms, proxy.ts: 4ms, render: 25ms)
 GET /notifications 200 in 39ms (compile: 6ms, proxy.ts: 6ms, render: 27ms)
 GET /cfo/approvals 200 in 63ms (compile: 9ms, proxy.ts: 6ms, render: 47ms)
 GET /cfo/system-fund 200 in 64ms (compile: 6ms, proxy.ts: 6ms, render: 53ms)
 GET /cfo/settings 200 in 30ms (compile: 5ms, proxy.ts: 2ms, render: 22ms)
 GET /cfo/audit-logs 200 in 58ms (compile: 8ms, proxy.ts: 8ms, render: 42ms)
 GET /cfo/settings 200 in 39ms (compile: 7ms, proxy.ts: 3ms, render: 28ms)
 GET /cfo/audit-logs 200 in 40ms (compile: 6ms, proxy.ts: 4ms, render: 30ms)
✓ Compiled in 180ms
✓ Compiled in 354ms
 GET /cfo/audit-logs 200 in 246ms (compile: 134ms, proxy.ts: 5ms, render: 108ms)
 GET /cfo/audit-logs 200 in 547ms (compile: 11ms, proxy.ts: 7ms, render: 529ms)
✓ Compiled in 240ms
 GET /cfo/approvals 200 in 127ms (compile: 78ms, proxy.ts: 7ms, render: 42ms)
 GET /cfo/system-fund 200 in 139ms (compile: 82ms, proxy.ts: 5ms, render: 51ms)
 GET /cfo/approvals 200 in 64ms (compile: 8ms, proxy.ts: 9ms, render: 47ms)
 GET /cfo/system-fund 200 in 44ms (compile: 5ms, proxy.ts: 4ms, render: 35ms)
 GET /cfo/approvals 200 in 55ms (compile: 4ms, proxy.ts: 5ms, render: 45ms)
✓ Compiled in 214ms
 GET /cfo/system-fund 200 in 44ms (compile: 6ms, proxy.ts: 5ms, render: 34ms)
 GET /profile 200 in 132ms (compile: 100ms, proxy.ts: 3ms, render: 29ms)
 GET /notifications 200 in 108ms (compile: 65ms, proxy.ts: 2ms, render: 41ms)
 GET /cfo/approvals 200 in 20ms (compile: 3ms, proxy.ts: 3ms, render: 15ms)
 GET /cfo/system-fund 200 in 28ms (compile: 6ms, proxy.ts: 2ms, render: 20ms)
 GET /cfo/approvals 200 in 29ms (compile: 4ms, proxy.ts: 3ms, render: 21ms)
 GET /cfo/system-fund 200 in 32ms (compile: 5ms, proxy.ts: 5ms, render: 22ms)
 GET /profile 200 in 28ms (compile: 3ms, proxy.ts: 5ms, render: 20ms)
 GET /notifications 200 in 23ms (compile: 5ms, proxy.ts: 3ms, render: 15ms)
 GET /dashboard 200 in 85ms (compile: 50ms, proxy.ts: 2ms, render: 33ms)
✓ Compiled in 140ms
 GET /cfo/system-fund 200 in 38ms (compile: 7ms, proxy.ts: 7ms, render: 25ms)
 GET /wallet 200 in 193ms (compile: 122ms, proxy.ts: 5ms, render: 66ms)
 GET /profile 200 in 55ms (compile: 8ms, proxy.ts: 6ms, render: 41ms)
 GET /notifications 200 in 25ms (compile: 4ms, proxy.ts: 3ms, render: 19ms)
 GET /cfo/approvals 200 in 83ms (compile: 47ms, proxy.ts: 3ms, render: 33ms)
 GET /cfo/system-fund 200 in 32ms (compile: 5ms, proxy.ts: 3ms, render: 24ms)
 GET /cfo/approvals 200 in 24ms (compile: 5ms, proxy.ts: 3ms, render: 17ms)
 GET /cfo/system-fund 200 in 37ms (compile: 6ms, proxy.ts: 3ms, render: 28ms)
 GET /login 200 in 67ms (compile: 12ms, proxy.ts: 4ms, render: 52ms)
 GET /dashboard 200 in 69ms (compile: 9ms, proxy.ts: 7ms, render: 53ms)
 GET /notifications 200 in 26ms (compile: 6ms, proxy.ts: 3ms, render: 17ms)
 GET /profile 200 in 25ms (compile: 3ms, proxy.ts: 3ms, render: 19ms)
 GET /wallet 200 in 36ms (compile: 5ms, proxy.ts: 6ms, render: 26ms)
 GET /dashboard 200 in 21ms (compile: 3ms, proxy.ts: 2ms, render: 16ms)
 GET /accountant/disbursements 200 in 1153ms (compile: 1105ms, proxy.ts: 3ms, render: 45ms)
 GET /accountant/payroll 200 in 552ms (compile: 512ms, proxy.ts: 6ms, render: 34ms)
 GET /accountant/ledger 200 in 629ms (compile: 587ms, proxy.ts: 2ms, render: 39ms)
 GET /accountant/withdrawals 200 in 649ms (compile: 610ms, proxy.ts: 4ms, render: 35ms)
 GET /accountant/ledger 200 in 90ms (compile: 11ms, proxy.ts: 11ms, render: 68ms)
 GET /accountant/ledger 200 in 73ms (compile: 13ms, proxy.ts: 8ms, render: 52ms)
 GET /accountant/payroll 200 in 60ms (compile: 12ms, proxy.ts: 8ms, render: 40ms)
 GET /accountant/disbursements 200 in 61ms (compile: 8ms, proxy.ts: 6ms, render: 48ms)
 GET /accountant/payroll 200 in 28ms (compile: 4ms, proxy.ts: 3ms, render: 21ms)
 GET /accountant/ledger 200 in 27ms (compile: 4ms, proxy.ts: 3ms, render: 20ms)
 GET /login 200 in 138ms (compile: 6ms, proxy.ts: 5ms, render: 128ms)
 GET /dashboard 200 in 63ms (compile: 7ms, proxy.ts: 7ms, render: 49ms)
 GET /admin/roles 200 in 165ms (compile: 106ms, proxy.ts: 3ms, render: 55ms)
 GET /admin/settings 200 in 126ms (compile: 81ms, proxy.ts: 2ms, render: 43ms)
 GET /admin/audit-logs 200 in 120ms (compile: 72ms, proxy.ts: 3ms, render: 45ms)
✓ Compiled in 76ms
 GET /admin/audit-logs 200 in 46ms (compile: 5ms, proxy.ts: 4ms, render: 37ms)
✓ Compiled in 154ms
 GET /admin/audit-logs 200 in 712ms (compile: 523ms, proxy.ts: 57ms, render: 132ms)
 GET /admin/audit-logs 200 in 86ms (compile: 5ms, proxy.ts: 8ms, render: 73ms)
 GET /admin/audit-logs 200 in 53ms (compile: 5ms, proxy.ts: 3ms, render: 45ms)
 GET /login 200 in 276ms (compile: 32ms, proxy.ts: 13ms, render: 231ms)
 GET /dashboard 200 in 75ms (compile: 29ms, proxy.ts: 5ms, render: 41ms)
 GET /cfo/system-fund 200 in 124ms (compile: 88ms, proxy.ts: 8ms, render: 28ms)
 GET /cfo/approvals 200 in 53ms (compile: 23ms, proxy.ts: 6ms, render: 24ms)
 GET /dashboard 200 in 28ms (compile: 3ms, proxy.ts: 4ms, render: 21ms)
 GET /cfo/audit-logs 200 in 73ms (compile: 36ms, proxy.ts: 2ms, render: 35ms)
 GET /dashboard 200 in 25ms (compile: 7ms, proxy.ts: 3ms, render: 15ms)
✓ Compiled in 65ms
✓ Compiled in 59ms
 GET /cfo/approvals 200 in 44ms (compile: 8ms, proxy.ts: 4ms, render: 32ms)
 GET /cfo/system-fund 200 in 47ms (compile: 9ms, proxy.ts: 9ms, render: 29ms)
 GET /cfo/approvals 200 in 28ms (compile: 4ms, proxy.ts: 4ms, render: 19ms)
 GET /notifications 200 in 54ms (compile: 24ms, proxy.ts: 3ms, render: 27ms)
 GET /profile 200 in 52ms (compile: 28ms, proxy.ts: 5ms, render: 19ms)
 GET /wallet 200 in 79ms (compile: 33ms, proxy.ts: 4ms, render: 43ms)
 GET /profile 200 in 56ms (compile: 9ms, proxy.ts: 10ms, render: 37ms)
 GET /wallet 200 in 27ms (compile: 3ms, proxy.ts: 4ms, render: 19ms)
 GET /dashboard 200 in 89ms (compile: 47ms, proxy.ts: 2ms, render: 40ms)
 GET /wallet 200 in 37ms (compile: 4ms, proxy.ts: 4ms, render: 29ms)
 GET /profile 200 in 25ms (compile: 5ms, proxy.ts: 3ms, render: 17ms)
 GET /wallet 200 in 30ms (compile: 5ms, proxy.ts: 9ms, render: 17ms)
 GET /wallet 200 in 32ms (compile: 4ms, proxy.ts: 6ms, render: 22ms)
 GET /login 200 in 131ms (compile: 9ms, proxy.ts: 7ms, render: 115ms)
 GET /dashboard 200 in 59ms (compile: 10ms, proxy.ts: 11ms, render: 38ms)
 GET /admin/system-fund 200 in 129ms (compile: 99ms, proxy.ts: 3ms, render: 26ms)
 GET /accountant/withdrawals 200 in 43ms (compile: 14ms, proxy.ts: 4ms, render: 25ms)
 GET /accountant/ledger 200 in 44ms (compile: 12ms, proxy.ts: 4ms, render: 28ms)
 GET /accountant/payroll 200 in 34ms (compile: 10ms, proxy.ts: 3ms, render: 21ms)
 GET /accountant/disbursements 200 in 35ms (compile: 10ms, proxy.ts: 4ms, render: 21ms)
 GET /notifications 200 in 37ms (compile: 5ms, proxy.ts: 4ms, render: 28ms)
 GET /notifications 200 in 180ms (compile: 4ms, proxy.ts: 2ms, render: 174ms)
 GET /accountant/disbursements 200 in 30ms (compile: 5ms, proxy.ts: 3ms, render: 22ms)
 GET /accountant/payroll 200 in 40ms (compile: 4ms, proxy.ts: 4ms, render: 32ms)
 GET /accountant/ledger 200 in 33ms (compile: 3ms, proxy.ts: 4ms, render: 26ms)
 GET /accountant/withdrawals 200 in 46ms (compile: 5ms, proxy.ts: 9ms, render: 33ms)
 GET /admin/system-fund 200 in 30ms (compile: 3ms, proxy.ts: 3ms, render: 24ms)
 GET /payroll 200 in 837ms (compile: 803ms, proxy.ts: 6ms, render: 27ms)
✓ Compiled in 84ms
 GET /accountant/withdrawals 200 in 110ms (compile: 64ms, proxy.ts: 7ms, render: 40ms)
 GET /admin/system-fund 200 in 105ms (compile: 48ms, proxy.ts: 4ms, render: 53ms)
 GET /accountant/withdrawals 200 in 55ms (compile: 11ms, proxy.ts: 7ms, render: 37ms)
 GET /admin/system-fund 200 in 28ms (compile: 7ms, proxy.ts: 5ms, render: 17ms)
✓ Compiled in 175ms
 GET /accountant/withdrawals 200 in 55ms (compile: 9ms, proxy.ts: 9ms, render: 37ms)
 GET /accountant/ledger 200 in 165ms (compile: 104ms, proxy.ts: 11ms, render: 51ms)
 GET /accountant/payroll 200 in 78ms (compile: 53ms, proxy.ts: 3ms, render: 22ms)
 GET /accountant/disbursements 200 in 71ms (compile: 50ms, proxy.ts: 2ms, render: 19ms)
 GET /accountant/payroll 200 in 73ms (compile: 7ms, proxy.ts: 9ms, render: 57ms)
 GET /accountant/ledger 200 in 30ms (compile: 3ms, proxy.ts: 2ms, render: 25ms)
 GET /accountant/withdrawals 200 in 55ms (compile: 6ms, proxy.ts: 6ms, render: 44ms)
 GET /admin/system-fund 200 in 32ms (compile: 6ms, proxy.ts: 3ms, render: 24ms)
 GET /dashboard 200 in 100ms (compile: 63ms, proxy.ts: 3ms, render: 33ms)
 GET /dashboard 200 in 476ms (compile: 7ms, proxy.ts: 6ms, render: 463ms)
 GET /profile 200 in 129ms (compile: 96ms, proxy.ts: 3ms, render: 30ms)
 GET /wallet 200 in 133ms (compile: 96ms, proxy.ts: 3ms, render: 35ms)
✓ Compiled in 80ms
✓ Compiled in 70ms
✓ Compiled in 58ms
 GET /dashboard 200 in 45ms (compile: 8ms, proxy.ts: 5ms, render: 32ms)
 GET /wallet 200 in 139ms (compile: 86ms, proxy.ts: 11ms, render: 42ms)
 GET /profile 404 in 1172ms (compile: 1126ms, proxy.ts: 8ms, render: 38ms)
 GET /profile 200 in 43ms (compile: 9ms, proxy.ts: 4ms, render: 31ms)
 GET /notifications 200 in 160ms (compile: 114ms, proxy.ts: 4ms, render: 43ms)
 GET /accountant/disbursements 200 in 35ms (compile: 7ms, proxy.ts: 3ms, render: 25ms)
 GET /accountant/payroll 200 in 37ms (compile: 12ms, proxy.ts: 4ms, render: 21ms)
 GET /accountant/withdrawals 200 in 123ms (compile: 83ms, proxy.ts: 5ms, render: 36ms)
 GET /accountant/ledger 200 in 33ms (compile: 7ms, proxy.ts: 5ms, render: 21ms)
 GET /admin/system-fund 200 in 46ms (compile: 11ms, proxy.ts: 4ms, render: 31ms)
 GET /accountant/withdrawals 200 in 25ms (compile: 4ms, proxy.ts: 3ms, render: 18ms)
 GET /accountant/ledger 200 in 42ms (compile: 9ms, proxy.ts: 3ms, render: 30ms)
 GET /accountant/withdrawals 200 in 33ms (compile: 5ms, proxy.ts: 4ms, render: 24ms)
 GET /accountant/ledger 200 in 33ms (compile: 3ms, proxy.ts: 4ms, render: 26ms)
 GET /accountant/payroll 200 in 25ms (compile: 7ms, proxy.ts: 2ms, render: 15ms)
 GET /accountant/disbursements 200 in 31ms (compile: 7ms, proxy.ts: 3ms, render: 21ms)
 GET /accountant/payroll 200 in 47ms (compile: 9ms, proxy.ts: 7ms, render: 31ms)
 GET /accountant/ledger 200 in 57ms (compile: 7ms, proxy.ts: 6ms, render: 43ms)
 GET /accountant/withdrawals 200 in 61ms (compile: 7ms, proxy.ts: 8ms, render: 46ms)
 GET /admin/system-fund 200 in 51ms (compile: 8ms, proxy.ts: 5ms, render: 38ms)
 GET /payroll 200 in 195ms (compile: 124ms, proxy.ts: 9ms, render: 62ms)
 GET /admin/system-fund 200 in 42ms (compile: 8ms, proxy.ts: 5ms, render: 29ms)
 GET /accountant/withdrawals 200 in 32ms (compile: 6ms, proxy.ts: 4ms, render: 21ms)
 GET /accountant/ledger 200 in 39ms (compile: 4ms, proxy.ts: 6ms, render: 29ms)
 GET /accountant/payroll 200 in 32ms (compile: 10ms, proxy.ts: 5ms, render: 17ms)
 GET /accountant/disbursements 200 in 32ms (compile: 4ms, proxy.ts: 4ms, render: 24ms)
 GET /accountant/disbursements?type=ADVANCE 200 in 43ms (compile: 8ms, proxy.ts: 5ms, render: 30ms)
 GET /accountant/disbursements?type=EXPENSE 200 in 39ms (compile: 5ms, proxy.ts: 3ms, render: 31ms)
 GET /accountant/disbursements?type=REIMBURSE 200 in 28ms (compile: 5ms, proxy.ts: 4ms, render: 19ms)
 GET /accountant/payroll 200 in 73ms (compile: 10ms, proxy.ts: 9ms, render: 54ms)
 GET /accountant/payroll/4 200 in 1764ms (compile: 1728ms, proxy.ts: 5ms, render: 31ms)
 GET /accountant/ledger 200 in 45ms (compile: 8ms, proxy.ts: 7ms, render: 30ms)
 GET /accountant/ledger/27 200 in 1131ms (compile: 1088ms, proxy.ts: 6ms, render: 37ms)
 GET /accountant/ledger 200 in 32ms (compile: 5ms, proxy.ts: 4ms, render: 24ms)
 GET /accountant/ledger/23 200 in 37ms (compile: 12ms, proxy.ts: 4ms, render: 22ms)
 GET /accountant/ledger 200 in 36ms (compile: 4ms, proxy.ts: 7ms, render: 24ms)
 GET /accountant/withdrawals 200 in 38ms (compile: 6ms, proxy.ts: 4ms, render: 29ms)
 GET /admin/system-fund 200 in 42ms (compile: 5ms, proxy.ts: 8ms, render: 29ms)
 GET /accountant/payroll 200 in 157ms (compile: 49ms, proxy.ts: 24ms, render: 84ms)
 GET /admin/system-fund 200 in 46ms (compile: 10ms, proxy.ts: 8ms, render: 28ms)
 GET /payroll 200 in 40ms (compile: 9ms, proxy.ts: 4ms, render: 27ms)
 GET /profile 200 in 60ms (compile: 11ms, proxy.ts: 12ms, render: 37ms)
✓ Compiled in 201ms
✓ Compiled in 67ms
✓ Compiled in 66ms
✓ Compiled in 289ms
✓ Compiled in 72ms
✓ Compiled in 66ms
 GET /login 200 in 444ms (compile: 232ms, proxy.ts: 6ms, render: 206ms)
✓ Compiled in 186ms
✓ Compiled in 142ms
✓ Compiled in 199ms
 GET /dashboard 200 in 684ms (compile: 158ms, proxy.ts: 91ms, render: 434ms)
 GET /accountant/disbursements 200 in 382ms (compile: 300ms, proxy.ts: 15ms, render: 66ms)
 GET /notifications 200 in 104ms (compile: 39ms, proxy.ts: 6ms, render: 60ms)
 GET /wallet 200 in 335ms (compile: 277ms, proxy.ts: 12ms, render: 46ms)
 GET /profile 200 in 78ms (compile: 25ms, proxy.ts: 4ms, render: 48ms)
 GET /accountant/disbursements 200 in 65ms (compile: 7ms, proxy.ts: 6ms, render: 51ms)
 GET /accountant/disbursements?type=ADVANCE 200 in 43ms (compile: 4ms, proxy.ts: 5ms, render: 33ms)
 GET /accountant/disbursements?type=EXPENSE 200 in 53ms (compile: 9ms, proxy.ts: 5ms, render: 39ms)
 GET /accountant/disbursements?type=REIMBURSE 200 in 70ms (compile: 10ms, proxy.ts: 5ms, render: 55ms)
 GET /accountant/payroll 200 in 317ms (compile: 238ms, proxy.ts: 8ms, render: 72ms)
 GET /accountant/ledger 200 in 274ms (compile: 103ms, proxy.ts: 7ms, render: 164ms)
 GET /accountant/withdrawals 200 in 175ms (compile: 121ms, proxy.ts: 6ms, render: 47ms)
 GET /admin/system-fund 200 in 170ms (compile: 133ms, proxy.ts: 6ms, render: 31ms)
 GET /payroll 200 in 350ms (compile: 278ms, proxy.ts: 7ms, render: 64ms)
 GET /admin/system-fund 200 in 67ms (compile: 14ms, proxy.ts: 9ms, render: 44ms)
 GET /accountant/withdrawals 200 in 40ms (compile: 6ms, proxy.ts: 5ms, render: 29ms)
 GET /admin/system-fund 200 in 46ms (compile: 9ms, proxy.ts: 4ms, render: 32ms)
 GET /login 200 in 122ms (compile: 11ms, proxy.ts: 5ms, render: 107ms)
 GET /dashboard 200 in 53ms (compile: 8ms, proxy.ts: 8ms, render: 38ms)
 GET /admin/audit-logs 200 in 202ms (compile: 167ms, proxy.ts: 7ms, render: 29ms)
 GET /admin/settings 200 in 127ms (compile: 88ms, proxy.ts: 8ms, render: 31ms)
 GET /admin/roles 200 in 148ms (compile: 110ms, proxy.ts: 12ms, render: 27ms)
 GET /admin/departments 200 in 179ms (compile: 109ms, proxy.ts: 3ms, render: 67ms)
 GET /admin/users 200 in 94ms (compile: 66ms, proxy.ts: 2ms, render: 25ms)
 GET /login 200 in 99ms (compile: 6ms, proxy.ts: 11ms, render: 81ms)
 GET /dashboard 200 in 30ms (compile: 5ms, proxy.ts: 3ms, render: 22ms)
 GET /admin/system-fund 200 in 29ms (compile: 3ms, proxy.ts: 3ms, render: 22ms)
✓ Compiled in 206ms
✓ Compiled in 62ms
✓ Compiled in 63ms
 GET /admin/system-fund 200 in 2.0s (compile: 1043ms, proxy.ts: 72ms, render: 910ms)
 GET /admin/system-fund 200 in 491ms (compile: 106ms, proxy.ts: 79ms, render: 305ms)
 GET /admin/system-fund 200 in 147ms (compile: 7ms, proxy.ts: 6ms, render: 134ms)
 GET /admin/system-fund 200 in 133ms (compile: 9ms, proxy.ts: 4ms, render: 119ms)
 GET /admin/system-fund 200 in 126ms (compile: 7ms, proxy.ts: 4ms, render: 115ms)
